time [s],rudder angle [deg],north position [m],east position [m],yaw angle [deg],forward speed [m/s],sideways speed [m/s],yaw rate [deg/sec],propeller shaft speed [rpm],Throttle [?],commanded load fraction me [-],commanded load fraction hsg [-],power me [kw],available power me [kw],power electrical [kw],available power electrical [kw],power [kw],propulsion power [kw],fuel rate me [kg/s],fuel rate hsg [kg/s],fuel rate [kg/s],fuel consumption me [kg],fuel consumption hsg [kg],fuel consumption [kg],motor torque [Nm],thrust force [kN],max rudder angle [deg],min rudder angle [deg],max propeller shaft speed [rpm]
773.0,-9.154783190920533,6976693.475842032,87391.738573551,78.9813412851492,8.541272190353105,3.029679534265084,-0.02615200202307778,420.7710406214589,0.29002304793019407,0.29002304793019407,0.39215686274509803,626.4497835292192,2160.0,200.0,510.0,826.4497835292192,626.4497835292192,0.03630925921815387,0.012662798496304839,0.048972057714458714,105.66302202897634,22.45747313319781,128.12049516217476,14184.93334636104,304.82081278532075,30,-30,659.9999999999999
773.5,-9.098812140524158,6976692.805169292,87396.220009733,78.96826528413766,8.532835872348876,3.0296468515583808,-0.025837409547206928,420.6915579111374,0.2914599739935117,0.2914599739935117,0.39215686274509803,629.5535438259852,2160.0,200.0,510.0,829.5535438259852,629.5535438259852,0.03646554697913927,0.012662798496304839,0.04912834547544411,105.68125480246592,22.463804532445963,128.14505933491247,14257.900121750517,304.7056637198304,30,-30,659.9999999999999
774.0,-9.043801720110856,6976692.134728203,87400.69745551866,78.95534657936406,8.52443839098215,3.0295813908636946,-0.02554181974192994,420.71460769937966,0.2930726356050701,0.2930726356050701,0.39215686274509803,633.0368929069514,2160.0,200.0,510.0,833.0368929069514,633.0368929069514,0.03664078293370926,0.012662798496304839,0.0493035814300141,105.69957519393277,22.470135931694116,128.1697111256275,14336.006053027408,304.7390544228276,30,-30,659.9999999999999
774.5,-8.989775382535713,6976691.464524433,87405.17092511486,78.94257566949308,8.516089174774299,3.0294848986092218,-0.02526475217456112,420.839579176773,0.29485749593901,0.29485749593901,0.39215686274509803,636.8921912282616,2160.0,200.0,510.0,836.8921912282616,636.8921912282616,0.036834528339721034,0.012662798496304839,0.049497326836025875,105.71799245810263,22.47646733094227,128.1944597890455,14419.041262129978,304.9201241810548,30,-30,659.9999999999999
775.0,-8.9367552804979,6976690.794564482,87409.64043762296,78.9299432934058,8.507797552314088,3.0293590863934416,-0.025005719822055072,421.0656264988783,0.2968108318938429,0.2968108318938429,0.39215686274509803,641.1113968907007,2160.0,200.0,510.0,841.1113968907007,641.1113968907007,0.03704632132522737,0.012662798496304839,0.04970911982153221,105.73651561876524,22.482798730190424,128.2193143489563,14506.788316203489,305.24777819600587,30,-30,659.9999999999999
775.5,-8.88476242426605,6976690.124855672,87414.10601698363,78.91744043349478,8.499572737385739,3.0292056306050186,-0.02476422983851906,421.3916717456086,0.29892874121318985,0.29892874121318985,0.39215686274509803,645.6860810204901,2160.0,200.0,510.0,845.6860810204901,645.6860810204901,0.03727567849351628,0.012662798496304839,0.04993847698982112,105.755153458012,22.48913012943858,128.2442835874512,14599.023333686922,305.7206884195152,30,-30,659.9999999999999
776.0,-8.833816536146804,6976689.455406136,87418.56769191423,78.90505831857551,8.491423814212304,3.029026172148078,-0.024539784239985606,421.81640926445766,0.3012071499245441,0.3012071499245441,0.39215686274509803,650.6074438370154,2160.0,200.0,510.0,850.6074438370154,650.6074438370154,0.037522096573023515,0.012662798496304839,0.050184895069328356,105.77391450629851,22.495461528686732,128.26937603498587,14695.517103334296,306.33729523166943,30,-30,659.9999999999999
776.5,-8.783936150658471,6976688.786224804,87423.02549583891,78.89278842645552,8.483359722871086,3.028822316144984,-0.024331880633301817,422.3383113586888,0.3036418200717283,0.3036418200717283,0.39215686274509803,655.8663313549331,2160.0,200.0,510.0,855.8663313549331,655.8663313549331,0.03778505409915668,0.012662798496304839,0.05044785259546152,105.79280703334808,22.501792927934886,128.2945999612836,14796.03620296405,307.09580997329556,30,-30,659.9999999999999
777.0,-8.735138575508124,6976688.11732139,87427.4794668115,78.88062248613888,8.475389244936215,3.0285956317182214,-0.024140012885779775,422.9556352642837,0.3062283577160572,0.3062283577160572,0.39215686274509803,661.4532526666836,2160.0,200.0,510.0,861.4532526666836,661.4532526666836,0.03806401311526019,0.012662798496304839,0.05072681161156503,105.8118390399057,22.50812432718304,128.3199633670894,14900.344105169186,307.99421833779195,30,-30,659.9999999999999
777.5,-8.687439883157229,6976687.448706374,87431.92964743124,78.86855247969598,8.467520989405356,3.028347651791366,-0.02396367179377025,423.66643134331747,0.3089622211790954,0.3089622211790954,0.39215686274509803,667.3583977468461,2160.0,200.0,510.0,867.3583977468461,667.3583977468461,0.03835842088010356,0.012662798496304839,0.0510212193764084,105.83101825034576,22.514455726431194,128.3454739767776,15008.202257845942,309.0302846193739,30,-30,659.9999999999999
778.0,-8.640854939586587,6976686.780390985,87436.37608475158,78.85657064379909,8.459763378966036,3.0280798729211447,-0.02380234573710013,424.46855240668555,0.3118387294991504,0.3118387294991504,0.39215686274509803,673.5716557181648,2160.0,200.0,510.0,873.5716557181648,673.5716557181648,0.038667711569692835,0.012662798496304839,0.051330510065997675,105.85035210613061,22.520787125679348,128.37113923181062,15119.371128324208,310.20155680686094,30,-30,659.9999999999999
778.5,-8.595397414767287,6976686.112387187,87440.81883018225,78.84466947093054,8.452124636656336,3.0277937551744323,-0.02365552130379701,425.3596640661583,0.31485307107260124,0.31485307107260124,0.39215686274509803,680.0826335168186,2160.0,200.0,510.0,880.0826335168186,680.0826335168186,0.03899130796169317,0.012662798496304839,0.05165410645799801,105.86984776011145,22.527118524927502,128.3969662850396,15233.611200987882,311.5053725042036,30,-30,659.9999999999999
779.0,-8.551079736401215,6976685.444707651,87445.25793938467,78.83284171027864,8.444612772973445,3.027490722040767,-0.023522683892798147,426.3372560047783,0.3180003124503476,0.3180003124503476,0.39215686274509803,686.8806748927508,2160.0,200.0,510.0,886.8806748927508,686.8806748927508,0.03932862309135703,0.012662798496304839,0.051991421587661873,105.88951207165714,22.533449924175656,128.42296199583345,15350.683919543582,312.9388656511056,30,-30,659.9999999999999
779.5,-8.507913096529208,6976684.777365738,87449.69347216105,78.82108036833225,8.437235573481436,3.0271721603560424,-0.02340331831825967,427.3986540458285,0.3212754072592395,0.3212754072592395,0.39215686274509803,693.9548796799573,2160.0,200.0,510.0,893.9548796799573,693.9548796799573,0.039679061868580806,0.012662798496304839,0.052341860364885646,105.90935160259143,22.53978132342381,128.4491329260159,15470.352566495038,314.4989740094845,30,-30,659.9999999999999
780.0,-8.465907513879145,6976684.110375476,87454.12549233739,78.80937870917312,8.430000586966676,3.0268394202584386,-0.023296909393499557,428.54103289411125,0.3246732052183179,0.3246732052183179,0.39215686274509803,701.2941232715666,2160.0,200.0,510.0,901.2941232715666,701.2941232715666,0.040042022646550726,0.012662798496304839,0.05270482114285557,105.92937261391471,22.546112722671964,128.47548533658733,15592.383073861545,316.1824473742843,30,-30,659.9999999999999
