time [s],rudder angle [deg],north position [m],east position [m],yaw angle [deg],forward speed [m/s],sideways speed [m/s],yaw rate [deg/sec],propeller shaft speed [rpm],Throttle [?],commanded load fraction me [-],commanded load fraction hsg [-],power me [kw],available power me [kw],power electrical [kw],available power electrical [kw],power [kw],propulsion power [kw],fuel rate me [kg/s],fuel rate hsg [kg/s],fuel rate [kg/s],fuel consumption me [kg],fuel consumption hsg [kg],fuel consumption [kg],motor torque [Nm],thrust force [kN],max rudder angle [deg],min rudder angle [deg],max propeller shaft speed [rpm]
50.0,29.999999999999996,6974283.186276171,81543.58821129121,62.72992758944814,8.005649137441262,3.0945744792540575,-1.1231095026454778,659.9999999999999,1.0175826280169955,1.0175826280169955,0.39215686274509803,2197.97847651671,2160.0,200.0,510.0,2397.97847651671,2197.97847651671,0.12724032982205713,0.012662798496304839,0.13990312831836196,5.84888900014123,0.6394713240633936,6.488360324204624,31755.79365400398,749.9646682793798,30,-30,659.9999999999999
50.5,29.999999999999996,6974283.644995092,81547.85509297239,62.1683728381254,8.000032603700456,3.1130615386881164,-1.1348672288837054,659.9999999999999,1.0239503875387446,1.0239503875387446,0.39215686274509803,2211.7328370836885,2160.0,200.0,510.0,2411.7328370836885,2211.7328370836885,0.12840530108914322,0.012662798496304839,0.14106809958544805,5.913091650685802,0.645802723311546,6.558894373997348,31954.5129047493,749.9646682793798,30,-30,659.9999999999999
51.0,29.999999999999996,6974284.136025553,81552.11910605141,61.600939223683554,7.994030625999801,3.1312515278195243,-1.1466279662226073,659.9999999999999,1.0306940906492488,1.0306940906492488,0.39215686274509803,2226.2992358023776,2160.0,200.0,510.0,2426.2992358023776,2226.2992358023776,0.12965109924342225,0.012662798496304839,0.14231389773972708,5.9779172003075125,0.6521341225596984,6.630051322867212,32164.964261272908,749.9646682793798,30,-30,659.9999999999999
51.5,29.999999999999996,6974284.659832488,81556.37973296997,61.02762524057224,7.987645121160276,3.149138507990936,-1.158391364881514,659.9999999999999,1.0378229252706312,1.0378229252706312,0.39215686274509803,2241.6975185845636,2160.0,200.0,510.0,2441.6975185845636,2241.6975185845636,0.130981675519438,0.012662798496304839,0.14364447401574285,6.0434080380672315,0.6584655218078508,6.701873559875083,32387.43445189644,749.9646682793798,30,-30,659.9999999999999
52.0,29.999999999999996,6974285.216874473,81560.6364442837,60.44842955813148,7.980878146929432,3.1667164212647276,-1.1701570697285368,659.9999999999999,1.0453460371005325,1.0453460371005325,0.39215686274509803,2257.9474401371504,2160.0,200.0,510.0,2457.9474401371504,2257.9474401371504,0.13240121780492514,0.012662798496304839,0.14506401630122998,6.109608646969694,0.6647969210560032,6.774405568025698,32622.208887238266,749.9646682793798,30,-30,659.9999999999999
52.5,29.999999999999996,6974285.807603433,81564.88869857031,59.86335102326722,7.973731904935511,3.1839790944571456,-1.181924720189304,659.9999999999999,1.053272524727471,1.053272524727471,0.39215686274509803,2275.068653411337,2160.0,200.0,510.0,2475.068653411337,2275.068653411337,0.13391416887549246,0.012662798496304839,0.1465769673717973,6.1765657314074405,0.6711283203041556,6.8476940517115965,32869.57150777808,749.9646682793798,30,-30,659.9999999999999
53.0,29.999999999999996,6974286.432464355,81569.13594234364,59.27238866317256,7.966208743635521,3.2009202432898034,-1.193693950156391,659.9999999999999,1.0616114346562213,1.0616114346562213,0.39215686274509803,2293.0806988574377,2160.0,200.0,510.0,2493.0806988574377,2293.0806988574377,0.13552524584935194,0.012662798496304839,0.14818804434565677,6.244328354332117,0.677459719552308,6.921788073884425,33129.80462861345,749.9646682793798,30,-30,659.9999999999999
53.5,29.999999999999996,6974287.091894985,81573.37760997342,58.67554168809437,7.958311161253697,3.217533476660981,-1.2054643878995375,659.9999999999999,1.070371756244379,1.070371756244379,0.39215686274509803,2312.0029934878585,2160.0,200.0,510.0,2512.0029934878585,2312.0029934878585,0.1372394609255591,0.012662798496304839,0.14990225942186394,6.312948084794896,0.6837911188004604,6.996739203595357,33403.18878144473,749.9646682793798,30,-30,659.9999999999999
54.0,27.612479738432523,6974287.786325525,81577.61312361163,58.0728094941446,7.950041808706699,3.23381230103912,-1.217235655976726,659.9999999999999,1.0795624165514093,1.0795624165514093,0.39215686274509803,2331.8548197510436,2160.0,200.0,510.0,2531.8548197510436,2331.8548197510436,0.1390621434700191,0.012662798496304839,0.15172494196632394,6.3824791565299055,0.6901225180486128,7.072601674578519,33690.00255382885,749.9646682793798,30,-30,659.9999999999999
54.5,24.264585230368926,6974288.516178312,81581.8418931252,57.464191666156246,7.9414034925117685,3.250961877751665,-1.2277556586537417,659.9999999999999,1.0891922751016112,1.0891922751016112,0.39215686274509803,2352.6553142194803,2160.0,200.0,510.0,2552.6553142194803,2352.6553142194803,0.14099896351401678,0.012662798496304839,0.1536617620103216,6.452978638286914,0.6964539172967652,7.1494325555836795,33990.52242574666,749.9646682793798,30,-30,659.9999999999999
55.0,20.9866355738719,6974289.281356716,81586.06364189212,56.85031383682937,7.932418408151506,3.2694112671864493,-1.236517501877031,659.9999999999999,1.0992619761379976,1.0992619761379976,0.39215686274509803,2374.405868458075,2160.0,200.0,510.0,2574.405868458075,2374.405868458075,0.14305428223701988,0.012662798496304839,0.15571708073332471,6.524505779405424,0.7027853165449176,7.227291095950342,34304.76850214849,749.9646682793798,30,-30,659.9999999999999
55.5,17.833551477024614,6974290.081542974,81590.27823320216,56.232055085890856,7.923116973621074,3.289045392733419,-1.2435554526094041,659.9999999999999,1.1,1.1,0.39215686274509803,2376.0,2160.0,200.0,510.0,2576.0,2376.0,0.14320613999999998,0.012662798496304839,0.15586893849630482,6.596108849405424,0.70911671579307,7.305225565198494,34327.800079956716,749.9646682793798,30,-30,659.9999999999999
56.0,14.805960751847593,6974290.916414056,81594.48553528546,55.610277359586156,7.9135296494172715,3.3097249480656465,-1.2489330111049435,659.9999999999999,1.1,1.1,0.39215686274509803,2376.0,2160.0,200.0,510.0,2576.0,2376.0,0.14320613999999998,0.012662798496304839,0.15586893849630482,6.667711919405424,0.7154481150412224,7.383160034446647,34327.800079956716,749.9646682793798,30,-30,659.9999999999999
