time [s],rudder angle [deg],north position [m],east position [m],yaw angle [deg],forward speed [m/s],sideways speed [m/s],yaw rate [deg/sec],propeller shaft speed [rpm],Throttle [?],commanded load fraction me [-],commanded load fraction hsg [-],power me [kw],available power me [kw],power electrical [kw],available power electrical [kw],power [kw],propulsion power [kw],fuel rate me [kg/s],fuel rate hsg [kg/s],fuel rate [kg/s],fuel consumption me [kg],fuel consumption hsg [kg],fuel consumption [kg],motor torque [Nm],thrust force [kN],max rudder angle [deg],min rudder angle [deg],max propeller shaft speed [rpm]
662.0,-4.790614571488932,6976810.301211495,86419.96202112944,65.98442384000057,8.82874896714423,2.5675206822807968,0.9362117230062684,351.76407095049615,0.09701479867888108,0.09701479867888108,0.39215686274509803,209.5519651463831,2160.0,200.0,510.0,409.55196514638317,209.5519651463831,0.013482770806132737,0.012662798496304839,0.026145569302437575,192.85682144288054,35.38619039792819,228.24301184080488,5673.280605254462,213.03741812134882,30,-30,659.9999999999999
662.5,-3.2441119615326577,6976810.9251641715,86424.51673580239,66.4525297015037,8.825721754305219,2.542764699123823,0.9332498240042347,345.08284727941253,0.08839225651767163,0.08839225651767163,0.39215686274509803,190.9272740781707,2160.0,200.0,510.0,390.9272740781707,190.9272740781707,0.012350749550632211,0.012662798496304839,0.025013548046937048,192.86299681765587,35.39252179717634,228.25551861482836,5268.8500734501495,205.02162818373736,30,-30,659.9999999999999
663.0,-1.7660659722682484,6976811.522627042,86429.07006341185,66.91915461350582,8.822115199230932,2.517719410569534,0.9295027448162875,338.2859451736826,0.08003295993617421,0.08003295993617421,0.39215686274509803,172.8711934621363,2160.0,200.0,510.0,372.8711934621363,172.8711934621363,0.01124181721496752,0.012662798496304839,0.023904615711272358,192.86861772626335,35.3988531964245,228.267470922684,4866.153874523627,197.02477561289115,30,-30,659.9999999999999
663.5,-0.3545099124141401,6976812.093800866,86433.62153760897,67.38390598591397,8.817919897291963,2.4924528945924354,0.9250104748027863,331.376953264713,0.07195504088732096,0.07195504088732096,0.39215686274509803,155.42288831661327,2160.0,200.0,510.0,355.4228883166133,155.42288831661327,0.010159224733920069,0.012662798496304839,0.022822023230224905,192.8736973386303,35.40518459567265,228.2788819342991,4465.955067739358,189.0590772860511,30,-30,659.9999999999999
664.0,0.9924854105849313,6976812.638892415,86438.17070054184,67.84641122331536,8.813128399417533,2.4670296727675036,0.9198118114932061,324.3599454947184,0.06417611917332738,0.06417611917332738,0.39215686274509803,138.62041741438713,2160.0,200.0,510.0,338.62041741438713,138.62041741438713,0.009106265463970404,0.012662798496304839,0.021769063960275243,192.8782504713623,35.411515994920805,228.28976646627925,4069.065326551788,181.13708322494307,30,-30,659.9999999999999
664.5,2.2768114219296294,6976813.158114451,86442.717103007,68.30631712906195,8.807735180240968,2.4415108196648463,0.9139443773958755,317.2395245032502,0.05671327135925347,0.05671327135925347,0.39215686274509803,122.5006661359875,2160.0,200.0,510.0,322.5006661359875,122.5006661359875,0.00808625950512649,0.012662798496304839,0.020749058001431328,192.88229360111487,35.41784739416896,228.30014099527997,3676.3531782383043,173.2716508575814,30,-30,659.9999999999999
665.0,3.5003214322326213,6976813.651685692,86447.26030462608,68.76328931775988,8.801736603801224,2.4159540699864066,0.9074446370818186,310.020876167079,0.04958300115455758,0.04958300115455758,0.39215686274509803,107.09928249384437,2160.0,200.0,510.0,307.0992824938444,107.09928249384437,0.0071025366869397295,0.012662798496304839,0.019765335183244567,192.88584486945834,35.42417879341711,228.3100236628716,3288.7536376476055,165.47592265582915,30,-30,659.9999999999999
665.5,4.664830362546322,6976814.119830758,86451.79987404676,69.2170116363008,8.79513088736425,2.390413923636296,0.9003479145967246,302.7098368204691,0.04280121108671675,0.04280121108671675,0.39215686274509803,92.45061594730818,2160.0,200.0,510.0,292.45061594730817,92.45061594730818,0.006158418349748173,0.012662798496304839,0.01882121684605301,192.8889240786332,35.43051019266527,228.31943427129463,2907.2795024287534,157.7633067508805,30,-30,659.9999999999999
666.0,5.772114604304438,6976814.5627800925,86456.33538916639,69.66718559359916,8.787918063868899,2.3649417488278437,0.8926884111826043,295.31297502610056,0.03638317530311491,0.03638317530311491,0.39215686274509803,78.5876586547282,2160.0,200.0,510.0,278.5876586547282,78.5876586547282,0.005257198074656794,0.012662798496304839,0.017919996570961633,192.89155267767055,35.43684159191342,228.32839426958012,2533.034623692706,150.14746015481785,30,-30,659.9999999999999
666.5,6.823911825984537,6976814.980769872,86460.8664373771,70.11352979919047,8.780099943445483,2.3395858832876697,0.8844992232605465,287.8376901649528,0.030343513349773393,0.030343513349773397,0.39215686274509803,65.54198883551054,2160.0,200.0,510.0,265.54198883551055,65.54198883551054,0.004402121536264779,0.012662798496304839,0.017064920032569618,192.89375373843868,35.443172991161575,228.3369267295964,2167.2295177668534,142.64227423699404,30,-30,659.9999999999999
667.0,7.821920981880224,6976815.3740418935,86465.39261583108,70.55577941082075,8.771680074401328,2.3143917336886144,0.8758123607113487,280.2923305724064,0.024696164787914365,0.024696164787914365,0.39215686274509803,53.343715941895034,2160.0,200.0,510.0,253.34371594189503,53.343715941895034,0.0035963656704321874,0.012662798496304839,0.016259164166737027,192.8955519212739,35.44950439040973,228.34505631167977,1811.1997396320992,135.26186211979763,30,-30,659.9999999999999
667.5,8.767802172890091,6976815.742843453,86469.9135317246,70.9936855911764,8.762663704018584,2.289401873312919,0.8666587653710253,272.68633447105026,0.019454364520986367,0.019454364520986367,0.39215686274509803,42.02142736533055,2160.0,200.0,510.0,242.02142736533054,42.02142736533055,0.002843017365125458,0.012662798496304839,0.015505815861430296,192.89697342995646,35.45583578965788,228.3528092196105,1466.4274927048737,128.0205476701563,30,-30,659.9999999999999
668.0,9.663176834333195,6976816.087427196,86474.4288025997,71.42701497386192,8.753057739460882,2.264656138093638,0.8570683298171778,265.0303975360899,0.014630618717345723,0.014630618717345723,0.39215686274509803,31.60213642946676,2160.0,200.0,510.0,231.60213642946678,31.60213642946676,0.0021450518956517804,0.012662798496304839,0.014807850391956619,192.89804595590428,35.46216718890604,228.36021314480647,1134.5669954193081,120.93285577197345,30,-30,659.9999999999999
668.5,10.50962764428899,6976816.408050969,86478.93805666214,71.8555491387705,8.74287070904208,2.240191720955174,0.8470699163026619,257.336671564903,0.010236681225162886,0.010236681225162886,0.39215686274509803,22.111231446351834,2160.0,200.0,510.0,222.11123144635184,22.111231446351834,0.001505311335926763,0.012662798496304839,0.014168109832231601,192.89879861157223,35.46849858815419,228.36729719972257,817.4741491864577,114.01350357238665,30,-30,659.9999999999999
669.0,11.308698807322035,6976816.704977645,86483.44093311449,72.27908409692184,8.732112724065162,2.216043264637941,0.8366913759681474,249.61899937859835,0.006283530389279146,0.006283530389279146,0.39215686274509803,13.572425640842955,2160.0,200.0,510.0,213.57242564084297,13.572425640842955,0.0009264831851031498,0.012662798496304839,0.013589281681407989,192.89926185316477,35.474829987402344,228.37409184056327,517.2410327254163,107.27739240384692,30,-30,659.9999999999999
669.5,12.061896168969595,6976816.978474938,86487.93708250305,72.6974297849059,8.720795441401528,2.1922429528859406,0.8259595681649056,241.89319170203183,0.0027813461907840176,0.0027813461907840176,0.39215686274509803,6.007707772093478,2160.0,200.0,510.0,206.00770777209348,6.007707772093478,0.0004110794532411801,0.012662798496304839,0.01307387794954602,192.89946739289138,35.4811613866505,228.38062877953803,236.2356479984207,100.73960009880263,30,-30,659.9999999999999
670.0,12.770687364993318,6976817.228815219,86492.42616707762,73.11040956898836,8.708932026940069,2.168820600115392,0.8149003799655394,234.17735224371984,0.0,0.0,0.39215686274509803,0.0,2160.0,200.0,510.0,200.0,0.0,0.0,0.012662798496304839,0.012662798496304839,192.89946739289138,35.48749278589865,228.38696017878618,0.0,94.41537344017674,30,-30,659.9999999999999
670.5,13.436502257692101,6976817.456275299,86496.9078611628,73.51785975897111,8.69653712000247,2.145803739579169,0.8035387458450051,226.52256694054748,0.0,0.0,0.39215686274509803,0.0,2160.0,200.0,510.0,200.0,0.0,0.0,0.012662798496304839,0.012662798496304839,192.89946739289138,35.493824185146806,228.39329157803434,0.0,88.34376042706376,30,-30,659.9999999999999
671.0,14.06073302071654,6976817.661136222,86501.3818515399,73.91962913189363,8.68362838132462,2.1232177099267817,0.7918986674009472,219.2314899604367,0.0,0.0,0.39215686274509803,0.0,2160.0,200.0,510.0,200.0,0.0,0.0,0.012662798496304839,0.012662798496304839,192.89946739289138,35.50015558439496,228.3996229772825,0.0,82.74824727682206,30,-30,659.9999999999999
671.5,14.64472862164934,6976817.843683256,86505.84783859849,74.3155784655941,8.670238787875729,2.1010857344735503,0.7800032310344345,212.27970795699338,0.0,0.0,0.39215686274509803,0.0,2160.0,200.0,510.0,200.0,0.0,0.0,0.012662798496304839,0.012662798496304839,192.89946739289138,35.506486983643114,228.40595437653064,0.0,77.58359427435065,30,-30,659.9999999999999
672.0,15.189748769970162,6976818.004207525,86510.3055434378,74.70558008111132,8.656398528104669,2.079428956196653,0.7678746101808271,205.6449512172151,0.0,0.0,0.39215686274509803,0.0,2160.0,200.0,510.0,200.0,0.0,0.0,0.012662798496304839,0.012662798496304839,192.89946739289138,35.51281838289127,228.4122857757788,0.0,72.80966551383271,30,-30,659.9999999999999
672.5,15.697032140906895,6976818.143005046,86514.75470631564,75.08951738620173,8.642135325057927,2.058266559968547,0.7555341124088728,199.30686242400793,0.0,0.0,0.39215686274509803,0.0,2160.0,200.0,510.0,200.0,0.0,0.0,0.012662798496304839,0.012662798496304839,192.89946739289138,35.51914978213942,228.41861717502695,0.0,68.3907611732657,30,-30,659.9999999999999
673.0,16.167797359174134,6976818.2603758555,86519.19508525725,75.46728444240617,8.62747471499414,2.0376158611892463,0.7430021968488603,193.24679481686704,0.0,0.0,0.39215686274509803,0.0,2160.0,200.0,510.0,200.0,0.0,0.0,0.012662798496304839,0.012662798496304839,192.89946739289138,35.525481181387576,228.4249485742751,0.0,64.29504899226876,30,-30,659.9999999999999
