time [s],rudder angle [deg],north position [m],east position [m],yaw angle [deg],forward speed [m/s],sideways speed [m/s],yaw rate [deg/sec],propeller shaft speed [rpm],Throttle [?],commanded load fraction me [-],commanded load fraction hsg [-],power me [kw],available power me [kw],power electrical [kw],available power electrical [kw],power [kw],propulsion power [kw],fuel rate me [kg/s],fuel rate hsg [kg/s],fuel rate [kg/s],fuel consumption me [kg],fuel consumption hsg [kg],fuel consumption [kg],motor torque [Nm],thrust force [kN],max rudder angle [deg],min rudder angle [deg],max propeller shaft speed [rpm]
300.0,-2.9034417180457086,6975403.282676382,83440.25923171532,44.1908049054337,7.599208058953413,2.9121995406253713,-0.037988048685832096,659.9999999999999,1.1,1.1,0.39215686274509803,2376.0,2160.0,200.0,510.0,2576.0,2376.0,0.14320613999999998,0.012662798496304839,0.15586893849630482,120.45100756420463,11.402850045922289,131.85385761012967,34327.800079956716,749.9646682793798,30,-30,659.9999999999999
300.5,-2.916356659546819,6975404.992103493,83443.95180213117,44.17181088109078,7.612967702142274,2.912958369929293,-0.037003280006175164,659.9999999999999,1.1,1.1,0.39215686274509803,2376.0,2160.0,200.0,510.0,2576.0,2376.0,0.14320613999999998,0.012662798496304839,0.15586893849630482,120.52261063420463,11.409181445170441,131.93179207937783,34327.800079956716,749.9646682793798,30,-30,659.9999999999999
301.0,-2.927938011180549,6975406.707424822,83447.64887173574,44.1533092410877,7.626667109506028,2.9136791196130947,-0.03601433637385952,659.9999999999999,1.1,1.1,0.39215686274509803,2376.0,2160.0,200.0,510.0,2576.0,2376.0,0.14320613999999998,0.012662798496304839,0.15586893849630482,120.59421370420462,11.415512844418593,132.009726548626,34327.800079956716,749.9646682793798,30,-30,659.9999999999999
301.5,-2.938229818405719,6975408.428603385,83451.35041717766,44.135302072900764,7.6403067200645705,2.9143619118344914,-0.03502194219890011,659.9999999999999,1.1,1.1,0.39215686274509803,2376.0,2160.0,200.0,510.0,2576.0,2376.0,0.14320613999999998,0.012662798496304839,0.15586893849630482,120.66581677420461,11.421844243666746,132.08766101787415,34327.800079956716,749.9646682793798,30,-30,659.9999999999999
302.0,-2.9472753813604613,6975410.155602024,83455.05641552273,44.117791101801316,7.653886958495858,2.91500690577598,-0.03402679849645351,659.9999999999999,1.1,1.1,0.39215686274509803,2376.0,2160.0,200.0,510.0,2576.0,2376.0,0.14320613999999998,0.012662798496304839,0.15586893849630482,120.73741984420461,11.428175642914898,132.16559548712232,34327.800079956716,749.9646682793798,30,-30,659.9999999999999
302.5,-2.955117224121131,6975411.888383418,83458.76684425092,44.10077770255309,7.667408235543072,2.9156142960247724,-0.03302958320277751,659.9999999999999,1.1,1.1,0.39215686274509803,2376.0,2160.0,200.0,510.0,2576.0,2376.0,0.14320613999999998,0.012662798496304839,0.15586893849630482,120.8090229142046,11.43450704216305,132.24352995637048,34327.800079956716,749.9646682793798,30,-30,659.9999999999999
303.0,-2.9617971793367834,6975413.62691009,83462.48168125306,44.08426291095169,7.68087094841821,2.9161843109709586,-0.032030951512313804,659.9999999999999,1.1,1.1,0.39215686274509803,2376.0,2160.0,200.0,510.0,2576.0,2376.0,0.14320613999999998,0.012662798496304839,0.15586893849630482,120.8806259842046,11.440838441411202,132.32146442561864,34327.800079956716,749.9646682793798,30,-30,659.9999999999999
303.5,-2.967356284104295,6975415.371144412,83466.20090482736,44.06824743519553,7.694275481201605,2.9167172112857367,-0.031031536172257648,659.9999999999999,1.1,1.1,0.39215686274509803,2376.0,2160.0,200.0,510.0,2576.0,2376.0,0.14320613999999998,0.012662798496304839,0.15586893849630482,120.9522290542046,11.447169840659354,132.3993988948668,34327.800079956716,749.9646682793798,30,-30,659.9999999999999
304.0,-2.9718348151786307,6975417.121048612,83469.92449367561,44.052731667109406,7.707622205238027,2.9172132883766935,-0.03003194783856426,659.9999999999999,1.1,1.1,0.39215686274509803,2376.0,2160.0,200.0,510.0,2576.0,2376.0,0.14320613999999998,0.012662798496304839,0.15586893849630482,121.02383212420459,11.453501239907506,132.47733336411497,34327.800079956716,749.9646682793798,30,-30,659.9999999999999
304.5,-2.9752722506491374,6975418.8765847795,83473.65242689931,44.037715693190115,7.720911479528169,2.9176728628964805,-0.02903277541651105,659.9999999999999,1.1,1.1,0.39215686274509803,2376.0,2160.0,200.0,510.0,2576.0,2376.0,0.14320613999999998,0.012662798496304839,0.15586893849630482,121.09543519420458,11.459832639155659,132.55526783336313,34327.800079956716,749.9646682793798,30,-30,659.9999999999999
305.0,-2.977707311998705,6975420.637714877,83477.3846839954,44.02319930548186,7.734143651115677,2.918096283264333,-0.02803458642637918,659.9999999999999,1.1,1.1,0.39215686274509803,2376.0,2160.0,200.0,510.0,2576.0,2376.0,0.14320613999999998,0.012662798496304839,0.15586893849630482,121.16703826420458,11.46616403840381,132.6332023026113,34327.800079956716,749.9646682793798,30,-30,659.9999999999999
305.5,-2.979177944090458,6975422.404400743,83481.12124485201,44.009182012268674,7.747319055469186,2.918483924244004,-0.02703792734966166,659.9999999999999,1.1,1.1,0.39215686274509803,2376.0,2160.0,200.0,510.0,2576.0,2376.0,0.14320613999999998,0.012662798496304839,0.15586893849630482,121.23864133420457,11.472495437651963,132.71113677185946,34327.800079956716,749.9646682793798,30,-30,659.9999999999999
